influencer_id,platform,date,URL,caption,reach,likes,comments
320,Twitter,2025-06-15,http://www.graham.biz/,Rest edge example vote method leg investment phone.,1921,7359,32
97,Twitter,2025-05-08,https://holloway.net/,Article offer popular pick half I model benefit across hard.,32451,826,145
300,YouTube,2025-06-21,https://www.hernandez-walker.biz/,Capital around direction worker area site.,17900,1720,264
5,YouTube,2025-05-04,http://barrett.org/,Purpose student of heavy.,21335,5622,426
141,TikTok,2025-05-10,https://www.floyd.com/,Data such already gas PM.,28797,5717,329
376,TikTok,2025-04-29,https://roberson.com/,Accept fund north here play same provide.,19888,5997,133
143,TikTok,2025-06-30,http://white-ochoa.info/,Rather go less identify course arrive simple.,40550,3842,284
237,YouTube,2025-07-06,http://www.torres.com/,Management son interest evidence president continue.,30407,8791,405
375,Instagram,2025-06-13,https://www.hoffman.org/,Article speech probably player attention.,12077,8541,13
418,Instagram,2025-06-20,http://kirk-walters.com/,Cause off not assume read order later.,33528,430,232
184,Instagram,2025-07-17,https://www.jackson-guzman.com/,Evening sell official defense suffer.,6376,1972,456
201,Instagram,2025-07-08,https://www.ross-cannon.com/,More end available edge detail continue contain trip.,9337,5582,181
346,TikTok,2025-06-30,http://www.henry.org/,Which some Republican manager sense couple entire level special.,21042,7741,385
30,TikTok,2025-05-01,http://www.martin.com/,Report address him hair enter such.,36850,5639,128
312,TikTok,2025-05-14,https://palmer-mendoza.com/,Today charge today page.,36419,339,158
124,TikTok,2025-05-03,https://burke-shaw.com/,Defense especially politics us impact rule.,40691,5669,21
470,TikTok,2025-06-29,https://johnson.net/,Party hour hot health plan morning girl owner.,30263,9382,208
409,Twitter,2025-05-26,https://www.cox.com/,Field national here I center beat executive each then mission.,40925,9506,155
488,YouTube,2025-05-28,http://www.brown.com/,On TV hair three someone occur.,47793,6613,304
324,Instagram,2025-05-29,https://bowen-ross.com/,Billion administration upon religious daughter suggest.,36577,6522,340
125,Twitter,2025-05-12,https://www.garcia-nguyen.com/,Reveal force worry before worker then various decision image I.,13141,3492,42
303,TikTok,2025-05-01,http://www.church.com/,Unit American must financial mention expert audience modern.,18661,5928,479
284,Instagram,2025-05-06,https://anderson-jacobson.com/,Everybody beat appear picture civil for set staff campaign house.,42574,5217,465
293,TikTok,2025-05-16,http://www.porter.info/,Safe generation decade bit wide.,26479,9992,432
330,Instagram,2025-05-23,https://www.bowman.com/,Miss between your although nature.,42961,7716,168
73,Twitter,2025-05-26,http://www.parker-moore.org/,Picture road mind consumer street wear Mrs.,31505,2165,254
251,Instagram,2025-05-31,http://donaldson.info/,Admit but spring mind all cold.,44149,5608,292
127,YouTube,2025-07-10,https://www.ferguson-donaldson.com/,About car bit entire wait.,21872,4806,380
292,YouTube,2025-05-02,http://gill.org/,Class drive pull book total statement scientist size.,19514,9945,229
385,YouTube,2025-07-13,https://www.mcgee.com/,Mind their simple catch TV no matter course.,4425,2436,480
222,Instagram,2025-07-13,https://www.jones.com/,Market less election whom possible loss another arrive design court.,48982,8507,178
331,Twitter,2025-07-10,http://garcia.info/,Debate practice focus happen operation.,12685,5886,292
153,Twitter,2025-06-07,http://cruz.info/,Artist fight again picture listen.,12036,4121,275
331,TikTok,2025-06-08,http://www.flores.com/,Model into something happen enough season sure between budget newspaper.,10967,6834,416
297,Instagram,2025-07-06,https://mayer-robinson.com/,Continue market former hot avoid information game.,28888,5822,298
183,YouTube,2025-05-29,https://king-walters.com/,Central such else sit show trial magazine lot how.,8511,8059,419
69,TikTok,2025-05-25,http://www.herrera.com/,Police matter article million yes.,5201,3553,214
219,TikTok,2025-05-19,https://www.lang.com/,Others author book third trouble sometimes others step.,27347,358,168
471,YouTube,2025-06-30,http://chen-atkinson.com/,Staff short think audience hour.,43105,4874,164
57,Instagram,2025-07-15,http://johnson.com/,Yet bill machine finish discover dark inside condition.,31981,2986,278
467,Instagram,2025-06-30,https://www.gibson-silva.biz/,Series source both factor him performance force.,9961,3567,185
3,YouTube,2025-05-17,http://www.austin-mcneil.com/,Politics which accept another month other camera recognize investment process.,42841,4985,448
392,YouTube,2025-06-17,https://www.price-coleman.com/,School receive tend professor actually performance.,36174,5489,67
304,Instagram,2025-06-12,https://thomas-hampton.info/,Note what live series generation like head by start.,4358,4093,262
59,TikTok,2025-06-08,http://gomez-bradley.com/,Second help interesting general think weight.,5791,7736,312
369,Instagram,2025-05-09,https://ramirez-lopez.com/,Read politics join low different.,7823,6041,107
292,Instagram,2025-05-02,https://www.miller-morgan.info/,Organization when exactly environment Mrs able place window themselves everything.,10867,528,56
183,YouTube,2025-04-23,http://www.miller.net/,Require house simple mean history executive.,16096,3270,464
79,Twitter,2025-06-19,http://www.cooper-ware.com/,Line read reality record similar Democrat anyone have.,27336,2036,309
333,YouTube,2025-05-28,http://www.hill.info/,Course produce baby thus own edge increase edge.,31392,5663,213
478,Instagram,2025-04-23,https://www.smith.com/,Reach foreign upon teach yard positive.,17750,5590,398
169,Instagram,2025-07-07,http://jones.org/,Five receive nearly choose I herself chair surface.,11924,4461,111
74,YouTube,2025-05-08,http://shields.com/,Strong cost store return politics.,5120,8513,15
59,Twitter,2025-05-15,https://www.simon-hall.com/,Blood pressure trade maybe blue effect.,22649,6874,355
162,YouTube,2025-04-24,https://marshall.org/,South project Mr care give theory run same.,34437,9672,412
30,TikTok,2025-05-25,https://www.kaufman-garcia.com/,His ever recognize tell may why room.,3833,7766,472
89,Twitter,2025-07-20,https://murray.com/,Law house property hair way until shake song cover product.,2670,6380,274
318,TikTok,2025-05-06,https://carpenter-cortez.com/,Rule bad majority top fish until represent check scientist sign.,27190,2848,86
70,TikTok,2025-07-03,http://avery.com/,Difficult collection idea prove phone concern one.,6508,6973,44
311,Instagram,2025-06-05,https://gomez-kaufman.biz/,Tell nothing surface mouth radio shoulder.,37143,226,120
500,YouTube,2025-05-22,https://miller-myers.com/,Individual all white agreement happen feel two drive catch after.,46927,9555,427
357,Twitter,2025-05-07,https://gonzalez-garcia.info/,Away recent dinner view oil financial or room.,5483,7328,200
465,YouTube,2025-07-04,https://jones.com/,Green avoid should lawyer military rest middle seem would detail.,41588,7151,235
100,Twitter,2025-07-18,http://www.madden-duncan.net/,Never bar assume speech paper front.,14298,9922,230
488,Instagram,2025-07-18,http://www.key.com/,Of rise few kind administration thus chance quality himself amount.,31313,1524,496
96,Instagram,2025-05-29,http://jacobs-wright.biz/,Suffer over ten little learn some dark camera thought.,1793,5579,36
278,Twitter,2025-05-01,https://harrison.com/,Mr year quite foot course television heavy land close.,14843,6682,311
375,Twitter,2025-05-16,https://garcia-graham.com/,Tax sister different join modern mouth run.,37063,6681,438
353,YouTube,2025-04-24,http://www.nguyen-swanson.org/,Write design mission key one wear.,7769,4292,405
22,YouTube,2025-06-23,https://austin.org/,Network article apply Mrs discover itself responsibility along.,20940,4338,304
356,Instagram,2025-07-05,https://www.wilkinson.com/,Measure guy appear require them.,23464,9539,395
82,YouTube,2025-05-29,https://sanders.com/,Person nor provide difficult quickly happen.,1984,414,440
220,YouTube,2025-06-20,http://www.bryant.com/,Story less wear service court forget there stay.,33216,5248,109
397,TikTok,2025-05-26,https://www.logan.org/,Look similar view film high.,36508,3542,393
466,Instagram,2025-06-03,http://macdonald.info/,Customer east control them happy behind service believe production.,37482,7229,318
279,Twitter,2025-06-12,https://www.walls.com/,News under American stop himself five close.,10620,6811,91
483,Twitter,2025-04-23,http://castillo-moore.com/,But leader range receive just hospital back sort matter ball.,48402,9023,15
402,Twitter,2025-06-27,http://www.soto.com/,Strategy college company every for me Mr save economy far.,26368,6424,231
74,Twitter,2025-07-21,http://www.williams-spencer.info/,Against argue town about evidence collection single study.,14811,7792,478
499,YouTube,2025-07-07,http://jones.info/,Science matter control social hand.,22870,8713,449
66,Instagram,2025-04-27,http://frazier.com/,Not me service administration democratic art.,10703,2926,31
270,YouTube,2025-07-19,http://anderson.org/,Staff design eye main government room.,42692,3547,130
416,Twitter,2025-05-14,http://www.chapman-harvey.org/,Industry order agree stay use use.,17290,6650,148
414,TikTok,2025-04-27,https://www.smith-hale.info/,Require investment day himself technology full candidate information result officer.,6182,3628,112
147,Twitter,2025-07-16,https://nixon-clark.com/,Successful next society ok military matter them suddenly low bed.,30282,7323,49
325,YouTube,2025-07-11,http://www.hicks.org/,First still plant hundred seven behind Congress television piece.,8762,3436,307
250,Instagram,2025-06-10,https://www.simon-maynard.net/,Bed mother their these upon.,14428,9693,272
176,YouTube,2025-07-01,https://www.russo.biz/,Color center here know really.,12726,5558,336
96,YouTube,2025-05-02,http://www.wood.com/,Social bit name successful produce room necessary service.,8961,3398,40
378,TikTok,2025-06-20,https://www.boyd-gomez.biz/,Give member serious pattern free.,6990,4163,65
330,TikTok,2025-05-13,https://www.smith-reyes.com/,Fish senior true present near happen message thus close compare.,10666,9471,335
133,TikTok,2025-06-24,https://www.palmer.info/,Represent past ground move evening.,17888,7346,99
206,YouTube,2025-05-07,http://hayes.com/,Outside director Republican agency modern.,28984,4470,429
423,TikTok,2025-07-04,http://www.whitaker.info/,Message show place two author thank question.,26181,4548,466
234,Twitter,2025-05-01,http://dorsey-williams.info/,Build business indicate suffer why road today agree.,25865,1343,257
171,TikTok,2025-05-10,http://www.collins-jones.com/,Task ever arrive us too most key issue stuff church husband.,38096,3431,429
403,Twitter,2025-07-17,https://www.green.biz/,Activity physical much maintain business series.,32370,2962,396
331,YouTube,2025-05-23,http://www.gonzalez.com/,Probably agreement enter white step dark sing.,45695,6658,194
483,Instagram,2025-07-07,https://perez.com/,Across maybe police low ever act community at same information.,4542,8680,117
167,YouTube,2025-04-25,https://hayden-pope.net/,Rather right manage since.,27008,4319,424
494,TikTok,2025-06-01,https://ross.com/,Voice continue during quite finally.,40140,5508,457
358,Instagram,2025-05-14,https://cox-cook.info/,Hundred middle something performance accept moment.,48692,3475,167
470,TikTok,2025-05-02,https://www.wilson.com/,Health whatever thought over war.,37754,5379,488
500,TikTok,2025-06-17,http://www.hunter.com/,Which nothing employee economy picture entire sit dog section reflect.,30676,9697,436
315,Instagram,2025-06-06,http://www.collins.com/,Concern Democrat feel find loss research buy cell important fire gun.,27913,4307,433
237,TikTok,2025-07-10,http://www.davis.com/,Finish recently garden meet discuss almost without outside health boy.,12637,6174,231
238,Twitter,2025-05-18,http://www.bright-bell.info/,Less yes different success century stop bank.,41956,2635,210
94,TikTok,2025-07-15,https://www.nguyen.com/,Stuff least crime Congress ground.,45865,8227,399
180,YouTube,2025-04-29,http://www.sparks.com/,Evidence middle small condition suddenly subject career behind school.,30895,3730,162
350,Twitter,2025-05-19,http://www.davis.com/,Once too seek crime admit.,14444,4242,359
239,Twitter,2025-06-14,http://www.oconnell-cruz.com/,Wife forward great reality manager shake democratic.,19753,2747,35
434,YouTube,2025-06-28,https://king.net/,Can us international sound quickly high.,9037,6581,332
203,Twitter,2025-05-27,https://conway.com/,Small character data increase matter social trouble.,45823,8346,415
