source,campaign,influencer_id,user_id,product,brand,date,orders,revenue
smith.com,Campaign_8,147,user_996,Kids Protein,Gritzo,2025-07-05,1,432.11
rodriguez-soto.org,Campaign_3,13,user_264,Immunity Booster,Gritzo,2025-07-18,1,30.51
yang.com,Campaign_5,97,user_926,Immunity Booster,Gritzo,2025-07-09,7,375.33
medina.info,Campaign_10,344,user_401,Fish Oil,HKVitals,2025-07-05,5,62.96
ramos.com,Campaign_3,38,user_617,Fish Oil,HKVitals,2025-06-11,8,452.27
peterson.org,Campaign_10,419,user_12,Mass Gainer,MuscleBlaze,2025-06-25,4,252.23
burns-hernandez.biz,Campaign_3,33,user_644,Melatonin,HKVitals,2025-07-11,9,263.62
garcia.com,Campaign_2,45,user_432,Multivitamins,HKVitals,2025-06-22,4,461.01
matthews.com,Campaign_4,185,user_650,SuperMilk,Gritzo,2025-06-21,2,230.69
lee.org,Campaign_4,49,user_116,Fish Oil,HKVitals,2025-06-18,3,453.24
davis.com,Campaign_3,450,user_15,Kids Protein,Gritzo,2025-05-24,9,346.95
jones-clark.com,Campaign_5,83,user_628,Melatonin,HKVitals,2025-06-27,3,155.73
savage-gillespie.net,Campaign_1,39,user_438,Kids Protein,Gritzo,2025-06-21,1,49.15
marks.com,Campaign_7,47,user_37,Biotin,HKVitals,2025-06-27,9,454.27
chen-rodriguez.com,Campaign_2,161,user_227,Whey Protein,MuscleBlaze,2025-07-02,2,175.88
miller-walker.com,Campaign_9,347,user_918,Whey Protein,MuscleBlaze,2025-07-06,2,31.78
graham.biz,Campaign_7,178,user_240,Creatine,MuscleBlaze,2025-06-24,8,455.23
franklin.com,Campaign_10,194,user_533,Mass Gainer,MuscleBlaze,2025-05-29,3,275.66
mckee.com,Campaign_5,33,user_745,Kids Protein,Gritzo,2025-07-07,3,354.74
callahan.com,Campaign_7,177,user_159,Creatine,MuscleBlaze,2025-07-02,3,477.5
rodriguez-martinez.biz,Campaign_1,199,user_942,Multivitamins,HKVitals,2025-07-14,6,114.72
trevino-chavez.com,Campaign_6,394,user_793,Mass Gainer,MuscleBlaze,2025-06-28,4,323.06
chapman.com,Campaign_7,412,user_781,Kids Protein,Gritzo,2025-07-04,2,103.2
brady.org,Campaign_10,89,user_152,Melatonin,HKVitals,2025-05-27,4,144.37
myers.com,Campaign_3,351,user_700,Biotin,HKVitals,2025-06-01,3,279.67
campbell-williams.com,Campaign_8,172,user_868,Biotin,HKVitals,2025-07-07,7,126.98
davidson.com,Campaign_5,382,user_215,Melatonin,HKVitals,2025-05-23,4,246.0
espinoza.com,Campaign_6,269,user_566,SuperMilk,Gritzo,2025-06-07,1,27.68
harris.com,Campaign_1,223,user_647,SuperMilk,Gritzo,2025-07-16,7,332.0
reilly-hernandez.org,Campaign_6,29,user_725,Biotin,HKVitals,2025-06-26,4,387.59
weber.com,Campaign_7,40,user_170,SuperMilk,Gritzo,2025-06-29,9,131.84
alexander.org,Campaign_10,393,user_188,Biotin,HKVitals,2025-06-11,4,33.54
graham-gregory.com,Campaign_6,223,user_246,Fish Oil,HKVitals,2025-07-14,7,52.37
hebert.org,Campaign_9,233,user_383,Kids Protein,Gritzo,2025-07-10,6,323.19
holmes.info,Campaign_3,413,user_217,Creatine,MuscleBlaze,2025-07-21,6,499.89
chambers.net,Campaign_7,132,user_470,Multivitamins,HKVitals,2025-05-29,2,349.22
peterson.com,Campaign_2,337,user_325,Fish Oil,HKVitals,2025-07-20,5,24.46
thompson.com,Campaign_7,465,user_334,Biotin,HKVitals,2025-06-03,4,470.14
moreno.com,Campaign_10,403,user_696,Multivitamins,HKVitals,2025-07-17,1,431.74
harrington-taylor.com,Campaign_2,371,user_509,Multivitamins,HKVitals,2025-06-09,9,270.9
richard-walker.com,Campaign_4,432,user_140,SuperMilk,Gritzo,2025-06-03,3,409.0
cruz.com,Campaign_5,195,user_477,SuperMilk,Gritzo,2025-07-19,9,161.19
hester-valdez.com,Campaign_4,250,user_709,Fish Oil,HKVitals,2025-07-19,1,78.61
craig-wallace.com,Campaign_9,481,user_39,SuperMilk,Gritzo,2025-07-13,7,95.24
lee.com,Campaign_2,101,user_342,Kids Protein,Gritzo,2025-06-13,9,133.33
roberts.com,Campaign_3,426,user_627,Fish Oil,HKVitals,2025-07-21,2,150.44
romero-maxwell.com,Campaign_6,370,user_136,Melatonin,HKVitals,2025-07-10,3,222.37
smith.com,Campaign_9,466,user_773,Creatine,MuscleBlaze,2025-07-05,2,351.12
campos.com,Campaign_1,469,user_654,Biotin,HKVitals,2025-07-04,7,83.27
taylor-kaiser.biz,Campaign_3,314,user_325,Multivitamins,HKVitals,2025-07-18,8,115.51
lopez-park.com,Campaign_6,344,user_29,Creatine,MuscleBlaze,2025-06-24,6,74.67
joseph.com,Campaign_7,59,user_667,Mass Gainer,MuscleBlaze,2025-07-12,1,252.19
barber-nichols.org,Campaign_3,144,user_67,Kids Protein,Gritzo,2025-07-19,5,362.56
cooper.info,Campaign_2,382,user_973,Multivitamins,HKVitals,2025-06-11,1,232.49
bowen.info,Campaign_10,223,user_557,Immunity Booster,Gritzo,2025-07-15,3,377.19
martin.biz,Campaign_8,106,user_874,Fish Oil,HKVitals,2025-07-02,1,292.58
bell.com,Campaign_5,60,user_937,Whey Protein,MuscleBlaze,2025-07-05,2,171.85
foster.org,Campaign_8,195,user_645,Creatine,MuscleBlaze,2025-07-08,1,281.57
johnson.com,Campaign_7,401,user_859,Multivitamins,HKVitals,2025-07-11,7,419.02
cardenas.com,Campaign_1,192,user_549,Creatine,MuscleBlaze,2025-06-13,7,103.02
farmer.com,Campaign_5,289,user_455,Mass Gainer,MuscleBlaze,2025-06-15,4,290.4
scott.biz,Campaign_5,371,user_156,Whey Protein,MuscleBlaze,2025-06-24,2,343.81
ross.com,Campaign_1,455,user_48,Kids Protein,Gritzo,2025-05-29,4,453.92
bishop.com,Campaign_5,104,user_420,Creatine,MuscleBlaze,2025-06-06,4,309.86
brooks.biz,Campaign_3,150,user_632,Melatonin,HKVitals,2025-07-14,9,40.44
orozco.com,Campaign_5,263,user_412,Immunity Booster,Gritzo,2025-05-31,9,292.99
brown.biz,Campaign_2,353,user_369,Melatonin,HKVitals,2025-06-13,5,117.56
sherman.com,Campaign_5,261,user_887,Creatine,MuscleBlaze,2025-06-12,7,242.82
taylor.net,Campaign_3,141,user_790,Melatonin,HKVitals,2025-07-04,7,292.08
potter.com,Campaign_7,222,user_848,Creatine,MuscleBlaze,2025-06-27,3,336.15
davis.com,Campaign_6,266,user_811,Fish Oil,HKVitals,2025-05-31,9,55.15
olsen-adams.org,Campaign_7,142,user_452,Multivitamins,HKVitals,2025-06-25,3,426.57
rodriguez-holloway.com,Campaign_3,71,user_509,Immunity Booster,Gritzo,2025-07-04,7,473.04
wilson.org,Campaign_7,159,user_416,Whey Protein,MuscleBlaze,2025-07-08,7,355.29
taylor.net,Campaign_2,260,user_499,Kids Protein,Gritzo,2025-06-28,9,309.63
cobb.com,Campaign_7,366,user_966,Immunity Booster,Gritzo,2025-07-05,7,317.01
wilkerson.biz,Campaign_1,48,user_746,Fish Oil,HKVitals,2025-05-30,5,355.04
davis-fernandez.com,Campaign_5,63,user_790,SuperMilk,Gritzo,2025-07-20,2,442.67
sanchez.org,Campaign_7,106,user_910,Immunity Booster,Gritzo,2025-07-06,1,92.23
baker.org,Campaign_5,128,user_477,Kids Protein,Gritzo,2025-06-09,6,36.48
young.com,Campaign_4,260,user_560,Creatine,MuscleBlaze,2025-07-03,9,54.18
johnson.org,Campaign_1,462,user_936,Creatine,MuscleBlaze,2025-06-10,3,153.51
cruz-holmes.info,Campaign_1,207,user_801,Creatine,MuscleBlaze,2025-07-01,1,213.34
montgomery-ramos.com,Campaign_8,57,user_517,Mass Gainer,MuscleBlaze,2025-06-06,1,243.5
boyd.biz,Campaign_3,35,user_483,BCAA,MuscleBlaze,2025-07-14,9,127.91
rosales.com,Campaign_5,354,user_126,Multivitamins,HKVitals,2025-06-09,9,56.15
lynch-hatfield.biz,Campaign_8,142,user_195,Creatine,MuscleBlaze,2025-07-11,6,139.41
mills.com,Campaign_7,77,user_875,Whey Protein,MuscleBlaze,2025-07-07,3,390.73
boyd.com,Campaign_7,408,user_11,Melatonin,HKVitals,2025-06-14,9,312.48
shaw.net,Campaign_1,23,user_525,Creatine,MuscleBlaze,2025-07-17,5,375.42
sutton.com,Campaign_6,378,user_642,Creatine,MuscleBlaze,2025-06-16,8,272.87
barajas-jimenez.com,Campaign_4,437,user_261,Biotin,HKVitals,2025-05-28,4,142.33
thomas.net,Campaign_2,115,user_837,Fish Oil,HKVitals,2025-05-30,1,483.35
buchanan-bennett.com,Campaign_4,208,user_976,Mass Gainer,MuscleBlaze,2025-07-09,2,427.1
ramsey-estrada.com,Campaign_10,99,user_515,Creatine,MuscleBlaze,2025-05-29,8,457.16
galvan.info,Campaign_8,27,user_216,Mass Gainer,MuscleBlaze,2025-06-14,4,123.12
cruz.info,Campaign_9,98,user_618,BCAA,MuscleBlaze,2025-06-12,1,354.8
strong.com,Campaign_4,469,user_509,Immunity Booster,Gritzo,2025-06-15,5,283.02
weiss-shelton.org,Campaign_8,264,user_135,Immunity Booster,Gritzo,2025-06-22,4,123.06
bridges-hunter.com,Campaign_5,161,user_2,SuperMilk,Gritzo,2025-06-17,5,412.39
vasquez-mckenzie.com,Campaign_8,476,user_939,Fish Oil,HKVitals,2025-07-09,3,21.52
campbell.net,Campaign_7,91,user_41,Immunity Booster,Gritzo,2025-05-24,4,102.29
wallace.biz,Campaign_7,273,user_402,Kids Protein,Gritzo,2025-06-26,8,99.85
stewart.net,Campaign_10,442,user_721,Whey Protein,MuscleBlaze,2025-05-31,6,298.58
thompson.com,Campaign_4,108,user_436,Creatine,MuscleBlaze,2025-06-22,5,265.41
irwin.com,Campaign_8,62,user_218,Melatonin,HKVitals,2025-07-02,4,466.1
thomas.com,Campaign_8,78,user_134,Creatine,MuscleBlaze,2025-07-13,2,417.78
durham.com,Campaign_8,286,user_633,Fish Oil,HKVitals,2025-06-13,1,178.42
reynolds.com,Campaign_3,249,user_343,Immunity Booster,Gritzo,2025-07-05,4,273.69
horton.com,Campaign_5,46,user_438,Whey Protein,MuscleBlaze,2025-06-02,2,168.85
abbott.info,Campaign_3,126,user_521,SuperMilk,Gritzo,2025-06-20,9,116.42
wise.info,Campaign_5,401,user_577,Creatine,MuscleBlaze,2025-07-05,2,313.19
henderson.com,Campaign_3,486,user_554,Biotin,HKVitals,2025-05-31,2,416.18
barber.com,Campaign_8,195,user_385,Fish Oil,HKVitals,2025-06-03,6,34.4
hull-martinez.com,Campaign_9,313,user_363,Kids Protein,Gritzo,2025-06-22,6,43.63
daniels.biz,Campaign_5,134,user_450,Immunity Booster,Gritzo,2025-07-15,4,37.89
garrett.com,Campaign_2,184,user_318,BCAA,MuscleBlaze,2025-06-25,3,356.79
fowler-velazquez.org,Campaign_3,473,user_514,Multivitamins,HKVitals,2025-06-13,4,187.26
stone.com,Campaign_9,70,user_965,Biotin,HKVitals,2025-06-07,5,360.32
daniels-cox.net,Campaign_8,356,user_792,Immunity Booster,Gritzo,2025-07-04,8,126.93
goodman.biz,Campaign_7,103,user_601,Whey Protein,MuscleBlaze,2025-07-12,2,25.02
wise-myers.com,Campaign_2,356,user_780,Kids Protein,Gritzo,2025-05-29,6,339.14
nelson-bernard.com,Campaign_3,434,user_800,Immunity Booster,Gritzo,2025-05-31,7,113.4
mann.com,Campaign_9,67,user_998,Kids Protein,Gritzo,2025-07-06,3,287.03
anderson-scott.com,Campaign_3,163,user_249,BCAA,MuscleBlaze,2025-07-02,5,228.23
thomas-schmidt.com,Campaign_7,111,user_411,Melatonin,HKVitals,2025-07-11,2,447.47
cline.com,Campaign_2,249,user_477,Mass Gainer,MuscleBlaze,2025-05-30,3,38.13
larsen.com,Campaign_3,403,user_876,Creatine,MuscleBlaze,2025-06-24,2,234.3
kennedy.com,Campaign_5,331,user_834,Biotin,HKVitals,2025-06-24,1,422.16
weaver-chapman.net,Campaign_10,143,user_655,Kids Protein,Gritzo,2025-05-26,8,346.54
arnold-schroeder.org,Campaign_10,293,user_19,Creatine,MuscleBlaze,2025-07-20,3,441.71
green.info,Campaign_9,96,user_442,Whey Protein,MuscleBlaze,2025-06-16,7,495.81
rodriguez-sanchez.com,Campaign_8,415,user_768,Biotin,HKVitals,2025-06-08,3,287.29
little.info,Campaign_8,439,user_68,BCAA,MuscleBlaze,2025-07-01,7,185.79
fletcher.org,Campaign_10,342,user_581,Immunity Booster,Gritzo,2025-06-09,8,58.82
lowery-adams.com,Campaign_10,71,user_718,SuperMilk,Gritzo,2025-06-08,6,321.54
gordon-meyer.com,Campaign_10,385,user_870,Kids Protein,Gritzo,2025-06-01,9,392.96
morgan.com,Campaign_5,352,user_766,SuperMilk,Gritzo,2025-06-02,1,259.71
anderson-campos.com,Campaign_9,310,user_507,Kids Protein,Gritzo,2025-06-19,1,118.43
velez.biz,Campaign_2,341,user_940,Mass Gainer,MuscleBlaze,2025-06-18,2,454.31
anderson.net,Campaign_10,162,user_367,Biotin,HKVitals,2025-05-31,4,450.02
juarez.com,Campaign_5,231,user_9,Melatonin,HKVitals,2025-06-14,6,203.91
ward-carr.com,Campaign_1,244,user_3,Immunity Booster,Gritzo,2025-06-19,9,335.52
rice-adams.org,Campaign_7,328,user_223,Whey Protein,MuscleBlaze,2025-06-04,5,389.46
mcclure.com,Campaign_9,411,user_537,Multivitamins,HKVitals,2025-06-20,9,68.86
hale-walker.net,Campaign_2,299,user_79,Immunity Booster,Gritzo,2025-07-08,5,425.59
calderon.com,Campaign_3,87,user_832,Melatonin,HKVitals,2025-06-29,2,371.66
gonzalez.org,Campaign_8,400,user_738,SuperMilk,Gritzo,2025-07-17,9,270.4
obrien-clark.com,Campaign_6,381,user_903,Mass Gainer,MuscleBlaze,2025-07-14,9,461.66
johnson-arnold.info,Campaign_7,206,user_306,Whey Protein,MuscleBlaze,2025-06-13,7,396.91
lee.net,Campaign_2,371,user_664,SuperMilk,Gritzo,2025-05-24,4,256.44
johnson.com,Campaign_1,25,user_58,Creatine,MuscleBlaze,2025-06-25,5,441.19
larson-lowery.org,Campaign_5,69,user_264,Whey Protein,MuscleBlaze,2025-07-15,1,440.71
stewart-smith.info,Campaign_1,3,user_210,Multivitamins,HKVitals,2025-06-24,6,317.71
young.info,Campaign_9,196,user_897,Melatonin,HKVitals,2025-05-24,9,445.38
willis.com,Campaign_7,203,user_572,Immunity Booster,Gritzo,2025-06-05,6,370.6
riley.net,Campaign_8,72,user_554,Melatonin,HKVitals,2025-06-23,9,66.37
ellis.com,Campaign_4,443,user_3,Kids Protein,Gritzo,2025-07-15,2,440.9
hunter.org,Campaign_3,353,user_91,Multivitamins,HKVitals,2025-06-08,5,380.07
rocha.com,Campaign_6,189,user_363,Melatonin,HKVitals,2025-05-29,3,179.26
burke.com,Campaign_9,342,user_871,SuperMilk,Gritzo,2025-05-25,7,88.19
powers.com,Campaign_7,271,user_210,Multivitamins,HKVitals,2025-06-15,2,55.87
jimenez-guzman.net,Campaign_9,317,user_72,Biotin,HKVitals,2025-06-12,1,482.63
whitehead.info,Campaign_5,396,user_362,Immunity Booster,Gritzo,2025-06-28,7,304.55
lane-michael.com,Campaign_9,63,user_988,Melatonin,HKVitals,2025-05-29,8,50.39
beltran-williams.net,Campaign_2,408,user_940,Melatonin,HKVitals,2025-06-26,6,31.87
ellis.org,Campaign_1,71,user_7,Mass Gainer,MuscleBlaze,2025-06-30,3,71.7
shannon.com,Campaign_7,24,user_11,Whey Protein,MuscleBlaze,2025-07-04,3,348.54
winters-love.net,Campaign_3,78,user_771,Immunity Booster,Gritzo,2025-06-22,3,120.43
poole.com,Campaign_5,446,user_370,Melatonin,HKVitals,2025-06-04,5,267.26
khan.biz,Campaign_8,13,user_711,Kids Protein,Gritzo,2025-06-19,4,419.24
freeman.com,Campaign_2,266,user_546,Biotin,HKVitals,2025-06-10,9,388.65
le-christian.com,Campaign_7,193,user_216,Melatonin,HKVitals,2025-06-12,1,211.74
cowan-conway.com,Campaign_6,371,user_380,Kids Protein,Gritzo,2025-05-26,9,424.28
pacheco.org,Campaign_7,261,user_687,SuperMilk,Gritzo,2025-07-04,8,168.43
webster.com,Campaign_10,354,user_195,SuperMilk,Gritzo,2025-06-22,6,138.57
boyer.com,Campaign_4,109,user_310,SuperMilk,Gritzo,2025-07-07,9,381.76
dickerson-griffith.org,Campaign_9,303,user_705,Creatine,MuscleBlaze,2025-07-09,6,258.5
king-ortiz.info,Campaign_7,363,user_555,BCAA,MuscleBlaze,2025-05-31,7,474.99
garcia-miller.com,Campaign_6,136,user_329,Creatine,MuscleBlaze,2025-06-30,4,149.81
castro.com,Campaign_2,51,user_669,SuperMilk,Gritzo,2025-06-17,6,274.26
jackson.org,Campaign_3,206,user_914,BCAA,MuscleBlaze,2025-06-11,3,117.21
brown-wilson.biz,Campaign_1,364,user_569,Mass Gainer,MuscleBlaze,2025-05-31,5,58.52
roberts.com,Campaign_6,37,user_301,Whey Protein,MuscleBlaze,2025-06-16,4,110.09
peters.com,Campaign_5,81,user_805,Creatine,MuscleBlaze,2025-07-11,4,48.31
nelson.net,Campaign_2,171,user_189,Immunity Booster,Gritzo,2025-06-16,2,116.16
barnes.net,Campaign_6,214,user_339,Multivitamins,HKVitals,2025-07-08,6,30.92
ray.com,Campaign_3,185,user_337,Melatonin,HKVitals,2025-06-02,3,85.57
benson-palmer.org,Campaign_9,300,user_408,Biotin,HKVitals,2025-06-30,7,227.68
dickerson.com,Campaign_1,449,user_71,Immunity Booster,Gritzo,2025-05-30,9,153.64
spencer.com,Campaign_8,177,user_283,Immunity Booster,Gritzo,2025-07-14,1,177.86
hendricks-williams.com,Campaign_9,295,user_938,Fish Oil,HKVitals,2025-07-17,6,102.1
baker-arellano.com,Campaign_7,204,user_939,Fish Oil,HKVitals,2025-07-03,7,466.88
erickson.com,Campaign_5,376,user_935,Immunity Booster,Gritzo,2025-06-17,9,449.72
nelson.com,Campaign_8,30,user_65,Multivitamins,HKVitals,2025-07-17,4,178.83
davis.com,Campaign_8,221,user_753,Immunity Booster,Gritzo,2025-06-22,7,460.34
jimenez.info,Campaign_1,336,user_453,Creatine,MuscleBlaze,2025-06-26,8,230.75
robles-cox.biz,Campaign_2,236,user_970,Melatonin,HKVitals,2025-06-11,6,161.88
gates.com,Campaign_7,322,user_534,Melatonin,HKVitals,2025-06-27,5,495.03
townsend-durham.info,Campaign_10,51,user_309,Immunity Booster,Gritzo,2025-06-08,2,226.31
moran.com,Campaign_7,335,user_224,SuperMilk,Gritzo,2025-06-07,1,60.11
pearson.net,Campaign_3,302,user_905,Immunity Booster,Gritzo,2025-07-13,3,300.02
smith.com,Campaign_1,392,user_982,BCAA,MuscleBlaze,2025-05-24,8,107.22
weber.net,Campaign_3,390,user_885,Melatonin,HKVitals,2025-06-01,5,314.78
anderson.com,Campaign_4,187,user_819,Multivitamins,HKVitals,2025-06-01,5,43.07
hensley.biz,Campaign_4,118,user_463,Whey Protein,MuscleBlaze,2025-06-18,9,73.17
tate.com,Campaign_7,102,user_400,Melatonin,HKVitals,2025-06-30,9,170.04
russell-knight.com,Campaign_3,261,user_29,Biotin,HKVitals,2025-06-13,9,315.84
fields.com,Campaign_8,334,user_101,Biotin,HKVitals,2025-07-14,8,330.16
marshall-hayden.info,Campaign_1,324,user_793,Multivitamins,HKVitals,2025-06-23,8,330.85
johnson-adams.com,Campaign_7,111,user_535,Multivitamins,HKVitals,2025-05-24,2,264.87
jackson.com,Campaign_6,387,user_763,Biotin,HKVitals,2025-06-16,2,178.72
santiago.net,Campaign_4,288,user_999,Immunity Booster,Gritzo,2025-05-30,5,439.15
smith-shaw.com,Campaign_9,216,user_203,Kids Protein,Gritzo,2025-05-30,6,236.89
merritt.com,Campaign_2,115,user_192,SuperMilk,Gritzo,2025-07-03,5,395.69
wolfe-randall.info,Campaign_4,318,user_798,Whey Protein,MuscleBlaze,2025-05-25,8,246.45
diaz.org,Campaign_8,472,user_368,Melatonin,HKVitals,2025-06-25,1,431.78
stephens.info,Campaign_9,286,user_490,Immunity Booster,Gritzo,2025-06-19,6,33.44
burke.com,Campaign_10,305,user_696,SuperMilk,Gritzo,2025-06-12,5,148.76
fuller-schultz.com,Campaign_6,140,user_585,Kids Protein,Gritzo,2025-07-20,2,394.42
parker.info,Campaign_7,89,user_524,Biotin,HKVitals,2025-06-01,8,351.84
walker-thompson.net,Campaign_3,434,user_993,Mass Gainer,MuscleBlaze,2025-06-26,7,455.41
knight-allen.org,Campaign_4,466,user_121,Multivitamins,HKVitals,2025-07-01,5,304.22
johnson.com,Campaign_6,402,user_989,Immunity Booster,Gritzo,2025-07-01,2,478.69
gordon-graham.net,Campaign_5,93,user_718,Creatine,MuscleBlaze,2025-07-12,2,459.27
henry-goodman.com,Campaign_4,303,user_394,Biotin,HKVitals,2025-07-08,1,464.65
tran-hurst.com,Campaign_6,63,user_611,BCAA,MuscleBlaze,2025-06-04,8,315.06
moran.biz,Campaign_2,428,user_364,Melatonin,HKVitals,2025-07-01,6,447.26
cameron-lara.com,Campaign_3,405,user_713,Multivitamins,HKVitals,2025-07-07,2,226.3
montgomery-rogers.com,Campaign_10,432,user_684,Fish Oil,HKVitals,2025-06-23,6,487.91
gray.biz,Campaign_1,322,user_773,Creatine,MuscleBlaze,2025-07-04,4,99.8
underwood.org,Campaign_5,288,user_237,Biotin,HKVitals,2025-07-11,3,163.5
mack.biz,Campaign_6,350,user_661,Kids Protein,Gritzo,2025-06-03,9,265.75
ballard-gill.com,Campaign_9,173,user_836,Creatine,MuscleBlaze,2025-05-29,3,481.37
greene.com,Campaign_10,179,user_375,Fish Oil,HKVitals,2025-06-19,8,297.4
jackson.com,Campaign_7,53,user_154,Fish Oil,HKVitals,2025-06-22,8,50.04
harris.com,Campaign_4,111,user_268,Whey Protein,MuscleBlaze,2025-06-29,5,316.54
armstrong-sims.com,Campaign_9,252,user_691,Kids Protein,Gritzo,2025-07-18,6,477.6
gomez.net,Campaign_6,377,user_744,Immunity Booster,Gritzo,2025-05-26,5,227.74
dawson.com,Campaign_10,156,user_417,Mass Gainer,MuscleBlaze,2025-06-23,4,164.6
roach-campbell.com,Campaign_6,345,user_779,SuperMilk,Gritzo,2025-05-31,3,307.54
campbell-perkins.org,Campaign_3,487,user_847,Whey Protein,MuscleBlaze,2025-06-02,8,348.32
parker-sanders.com,Campaign_5,318,user_608,Multivitamins,HKVitals,2025-06-07,6,213.53
ross.com,Campaign_1,29,user_195,Mass Gainer,MuscleBlaze,2025-05-26,1,56.73
campos.com,Campaign_6,445,user_775,SuperMilk,Gritzo,2025-06-14,8,199.44
spence-phillips.com,Campaign_1,124,user_704,Multivitamins,HKVitals,2025-06-22,4,253.81
harper.com,Campaign_1,392,user_438,Immunity Booster,Gritzo,2025-05-29,2,269.29
sampson.com,Campaign_5,174,user_53,Whey Protein,MuscleBlaze,2025-06-28,5,356.41
morrison.net,Campaign_6,31,user_267,Biotin,HKVitals,2025-06-23,2,27.9
gray-curry.net,Campaign_2,497,user_779,Creatine,MuscleBlaze,2025-07-10,2,444.07
williams-williams.com,Campaign_1,322,user_734,Melatonin,HKVitals,2025-07-16,6,310.81
miller.com,Campaign_7,318,user_189,Melatonin,HKVitals,2025-06-30,5,273.94
bradford.com,Campaign_7,274,user_336,Biotin,HKVitals,2025-07-19,8,97.4
williams.com,Campaign_7,439,user_587,Whey Protein,MuscleBlaze,2025-06-16,3,78.08
hart-maldonado.com,Campaign_1,85,user_956,BCAA,MuscleBlaze,2025-06-14,8,288.36
shepherd-white.com,Campaign_6,421,user_596,Fish Oil,HKVitals,2025-06-21,8,364.29
hunter.com,Campaign_9,486,user_22,Fish Oil,HKVitals,2025-05-30,4,385.91
craig.com,Campaign_9,86,user_265,Fish Oil,HKVitals,2025-06-22,8,294.07
gutierrez-cunningham.com,Campaign_1,158,user_759,Mass Gainer,MuscleBlaze,2025-05-23,4,190.32
cross.com,Campaign_10,339,user_822,Melatonin,HKVitals,2025-06-05,4,87.96
reed.info,Campaign_6,277,user_698,BCAA,MuscleBlaze,2025-07-09,4,291.78
jackson-smith.com,Campaign_10,334,user_692,Multivitamins,HKVitals,2025-07-16,6,179.76
carter.com,Campaign_3,141,user_728,Kids Protein,Gritzo,2025-06-01,6,408.24
barrera-mann.com,Campaign_5,99,user_8,Biotin,HKVitals,2025-05-24,1,263.5
gonzales.com,Campaign_4,275,user_71,Kids Protein,Gritzo,2025-07-18,4,127.74
haynes.info,Campaign_10,4,user_630,Creatine,MuscleBlaze,2025-06-22,3,418.65
edwards-nguyen.com,Campaign_9,238,user_953,Whey Protein,MuscleBlaze,2025-06-25,9,458.74
cobb.com,Campaign_2,149,user_248,SuperMilk,Gritzo,2025-07-09,9,108.07
horn.com,Campaign_6,152,user_944,BCAA,MuscleBlaze,2025-06-15,1,284.41
villa.org,Campaign_9,106,user_588,Immunity Booster,Gritzo,2025-05-24,2,426.73
farmer.com,Campaign_9,45,user_815,Multivitamins,HKVitals,2025-05-23,9,435.52
baird-erickson.com,Campaign_4,269,user_321,SuperMilk,Gritzo,2025-06-01,2,299.73
choi.com,Campaign_3,406,user_745,Whey Protein,MuscleBlaze,2025-06-22,6,275.38
bryant-martin.info,Campaign_3,471,user_826,Biotin,HKVitals,2025-06-14,2,42.63
simmons.com,Campaign_6,49,user_574,Whey Protein,MuscleBlaze,2025-05-23,5,370.93
young.com,Campaign_8,48,user_589,Melatonin,HKVitals,2025-06-22,7,107.8
snyder.com,Campaign_1,273,user_522,Biotin,HKVitals,2025-06-29,1,444.37
jones.com,Campaign_3,404,user_82,Mass Gainer,MuscleBlaze,2025-05-24,6,398.54
ramirez.com,Campaign_2,160,user_724,Immunity Booster,Gritzo,2025-06-30,8,497.15
carter-hines.org,Campaign_2,232,user_764,Biotin,HKVitals,2025-07-07,7,282.11
jones.com,Campaign_7,178,user_522,Immunity Booster,Gritzo,2025-07-11,8,242.43
